"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2016-03-31,"62816","IL","Mount Vernon","Jefferson","Bonnie",20989,1062,0.0114285714285714,0.032069970845481,-0.0111731843575419,448
2016-03-31,"32430","FL",,"Calhoun","Altha",20990,1033,0.00193986420950533,0.0087890625,0.0466058763931104,201
2016-03-31,"61353","IL","Dixon","Lee","Paw Paw",20991,1273,0.00552922590837283,0.0103174603174603,-0.00391236306729264,416
2016-03-31,"94104","CA","San Francisco","San Francisco","San Francisco",20992,6323,-0.00862339291313892,0.00142540386442825,0.117532697066101,186
2016-03-31,"04922","ME",,"Waldo","Burnham",20993,1032,-0.0236518448438978,-0.0417827298050139,0.100213219616205,446
2016-03-31,"37688","TN",,"Johnson","Shady Valley",20994,879,-0.00677966101694915,-0.026578073089701,-0.0558539205155747,436
2016-03-31,"55314","MN",,"Renville","Buffalo Lake",20995,1150,0.0087719298245614,0.00612423447069116,0.00349040139616056,445
2016-03-31,"68523","NE","Lincoln","Lancaster","Lincoln",20996,2707,0.012341062079282,0.0093214019388516,0.0862760834670947,180
2016-03-31,"75937","TX","Nacogdoches","Nacogdoches","Chireno",20997,1104,0.010064043915828,0.037593984962406,-0.120318725099602,232
2016-03-31,"72845","AR",,"Johnson","Knoxville",20998,874,0.0104046242774566,0.0104046242774566,-0.0157657657657658,482
2016-03-31,"76389","TX","Wichita Falls","Archer","Windthorst",20999,1365,0.00293901542983101,-0.00364963503649635,0.0294117647058823,140
2016-03-31,"14723","NY","Jamestown","Chautauqua","Town of Cherry Creek",21000,805,0.0578186596583443,0.0719041278295606,0.170058139534884,358
2016-03-31,"53911","WI","Madison","Columbia","Arlington",21001,1235,0.00816326530612245,0.0147904683648316,-0.0206185567010309,476
2016-03-31,"62979","IL",,"Gallatin","Ridgway",21002,1279,0.0126682501979414,0.0322841000807102,0.0223820943245404,519
2016-03-31,"53826","WI",,"Crawford","Wauzeka",21003,1018,0.0089197224975223,0.00792079207920792,-0.0494864612511671,288
2016-03-31,"43343","OH","Bellefontaine","Logan","Quincy",21004,946,-0.00210970464135021,-0.00838574423480084,-0.00525762355415352,327
2016-03-31,"46911","IN","Peru","Miami","Amboy",21005,839,0.0145102781136638,0.00358851674641148,-0.008274231678487,422
2016-03-31,"39859","GA",,"Seminole","Iron City",21006,940,0.00642398286937901,0.00427350427350427,-0.00843881856540084,295
2016-03-31,"20684","MD","California-Lexington Park, MD","Saint Marys","Saint Inigoes",21007,1515,-0.00328947368421053,-0.0155945419103314,0.00664451827242525,600
2016-03-31,"21645","MD",,"Kent","Kennedyville",21008,1685,0.00237953599048186,0.00357355568790947,-0.0371428571428571,643
2016-03-31,"48860","MI","Ionia, MI","Ionia","Muir",21009,865,-0.00345622119815668,0.00464576074332172,0.0371702637889688,505
2016-03-31,"04848","ME",,"Waldo","Islesboro",21010,1408,0.0337738619676946,0.0383480825958702,0.0797546012269939,705
2016-03-31,"25865","WV","Beckley","Raleigh","Lester",21011,897,0.00447928331466965,-0.0142857142857143,-0.158536585365854,224
2016-03-31,"58788","ND","Minot","McHenry","Towner",21012,1234,-0.0182975338106603,-0.0344287949921753,0.0106470106470106,157
2016-03-31,"68930","NE",,"Webster","Blue Hill",21013,985,0.00510204081632653,-0.015984015984016,0.0249739854318418,334
2016-03-31,"03450","NH","Keene","Cheshire","Harrisville",21014,1556,0.0103896103896104,0.00193174500965873,0.162061239731143,636
2016-03-31,"42036","KY","Murray","Calloway","Dexter",21015,823,0.0160493827160494,0.0261845386533666,0.0417721518987342,164
2016-03-31,"65680","MO","Branson","Taney","Kissee Mills",21016,839,0.00479041916167665,-0.00356294536817102,0.0157384987893462,358
2016-03-31,"38627","MS",,"Union","Etta",21017,1195,0.00843881856540084,0.0118543607112616,0.0346320346320346,125
2016-03-31,"54651","WI",,"Vernon","Ontario",21018,905,0.00443951165371809,0,-0.127290260366442,281
2016-03-31,"62440","IL","Charleston","Coles","Lerna",21019,1271,0.0151757188498403,0.0375510204081633,0.0452302631578947,591
2016-03-31,"47038","IN",,"Switzerland","Patriot",21020,809,0.00998751560549313,0.00496894409937888,-0.0603948896631823,257
2016-03-31,"38560","TN","Nashville","Smith","Elmwood",21021,982,0.0123711340206186,0.0165631469979296,0.0282722513089005,512
2016-03-31,"83626","ID","Boise City","Canyon","Greenleaf",21022,879,0.0103448275862069,0.0115074798619102,0.00228050171037628,487
2016-03-31,"71424","LA","Alexandria","Rapides","Elmer",21023,1106,0.00454132606721163,0.00545454545454545,-0.0760233918128655,225
2016-03-31,"14143","NY","Batavia","Genesee","Stafford",21024,1388,0.00725689404934688,-0.00501792114695341,-0.0525597269624573,498
2016-03-31,"27919","NC","Elizabeth City","Perquimans","Belvidere",21025,1048,0.00191204588910134,0.01256038647343,-0.0376492194674013,327
2016-03-31,"49262","MI","Hillsdale, MI","Hillsdale","North Adams",21026,929,-0.00535331905781585,0.00107758620689655,0.0231277533039648,400
2016-03-31,"04676","ME",,"Hancock","Sedgwick",21027,1226,-0.00969305331179321,-0.0361635220125786,0.0149006622516556,521
2016-03-31,"15829","PA",,"Jefferson","Corsica",21028,1079,0.0121951219512195,0.0227488151658768,0.0415057915057915,301
2016-03-31,"22125","VA","Washington","Prince William","Woodbridge",21029,2033,-0.0048947626040137,-0.00829268292682927,-0.00294261893084846,352
2016-03-31,"42368","KY","Owensboro","Daviess","Whitesville",21030,853,0.00589622641509434,0.00946745562130178,0.0227817745803357,153
2016-03-31,"44449","OH","Akron","Portage","North Benton",21031,900,0.0123734533183352,-0.00442477876106195,0.0909090909090909,556
2016-03-31,"46764","IN","Fort Wayne","Whitley","Larwill",21032,918,0.0110132158590308,0.0143646408839779,0,419
2016-03-31,"61230","IL","Sterling","Whiteside","Albany",21033,1206,0.0100502512562814,0.0220338983050847,0.0255102040816327,481
2016-03-31,"56440","MN",,"Todd","Clarissa",21034,1065,0.0056657223796034,0.00377002827521206,-0.0499553969669938,147
2016-03-31,"67854","KS",,"Hodgeman","Jetmore",21035,815,0.011166253101737,0.011166253101737,-0.0685714285714286,355
2016-03-31,"23959","VA",,"Charlotte","Phenix",21036,1101,0.00181983621474067,0.00547945205479452,0.0377002827521206,357
2016-03-31,"50597","IA",,"Palo Alto","West Bend",21037,922,-0.00324324324324324,-0.0365726227795193,0.00326441784548422,553
2016-03-31,"49623","MI",,"Lake","Chase",21038,863,-0.00461361014994233,-0.011454753722795,-0.00690448791714614,402
2016-03-31,"73552","OK","Lawton","Comanche","Indiahoma",21039,630,0.00318471337579618,0,-0.0483383685800604,195
2016-03-31,"95548","CA","Crescent City","Del Norte","Klamath",21040,1399,-0.00639204545454545,-0.00639204545454545,0.00214899713467049,381
2016-03-31,"24325","VA",,"Carroll","Dugspur",21041,1040,0.010689990281827,0.0186092066601371,0.0666666666666667,539
2016-03-31,"53804","WI","Platteville","Grant","Bloomington",21042,966,0.00520291363163372,-0.00412371134020619,-0.0747126436781609,283
2016-03-31,"62277","IL",,"Randolph","Prairie du Rocher",21043,1090,0.00739371534195933,0.0312204351939451,0.0225140712945591,310
2016-03-31,"01008","MA","Springfield","Hampden","Blandford",21044,1455,0.00971547536433033,0.0146443514644351,-0.00614754098360656,603
2016-03-31,"83251","ID",,"Custer","Mackay",21045,1115,0.0026978417266187,0.00179694519317161,0.0578747628083492,151
2016-03-31,"85617","AZ","Sierra Vista","Cochise","Mc Neal",21046,832,-0.00597371565113501,-0.00120048019207683,0.0297029702970297,201
2016-03-31,"36871","AL","Columbus","Russell","Pittsview",21047,966,-0.0152905198776758,-0.056640625,-0.121019108280255,130
2016-03-31,"70453","LA","Baton Rouge","Saint Helena","Pine Grove",21048,1253,0,-0.00791765637371338,0.00561797752808989,192
2016-03-31,"66770","KS",,"Cherokee","Riverton",21049,845,-0.00471142520612485,-0.0242494226327945,0.014405762304922,368
2016-03-31,"52640","IA",,"Louisa","Morning Sun",21050,1089,0.00833333333333333,0.0263901979264844,0.113496932515337,317
2016-03-31,"74826","OK","Shawnee","Pottawatomie","Asher",21051,755,0,-0.0117801047120419,-0.0117801047120419,552
2016-03-31,"04932","ME","Bangor","Penobscot","Dixmont",21052,1150,-0.000868809730668983,0.0114335971855761,0.0286225402504472,551
2016-03-31,"15030","PA","Pittsburgh","Allegheny","East Deer Township",21053,822,-0.00484261501210654,-0.017921146953405,-0.0202622169249106,461
2016-03-31,"35543","AL",,"Marion","Bear Creek",21054,869,0.00578703703703704,0.00230680507497117,0.0128205128205128,263
2016-03-31,"62661","IL","Springfield","Sangamon","Loami",21055,1256,0.0186536901865369,0.0874458874458875,0.308333333333333,607
2016-03-31,"14728","NY","Jamestown","Chautauqua","Ellery",21056,1315,-0.00378787878787879,-0.0580229226361032,-0.148316062176166,427
2016-03-31,"51245","IA",,"O Brien","Primghar",21057,951,-0.00834202294056309,-0.056547619047619,0.0462046204620462,492
2016-03-31,"73724","OK",,"Blaine","Canton",21058,798,0.0114068441064639,0.0126903553299492,0.0711409395973154,249
2016-03-31,"25035","WV","Charleston","Kanawha","Cabin Creek",21059,793,-0.02937576499388,-0.123756906077348,-0.263695450324977,114
2016-03-31,"75488","TX",,"Fannin","Ivanhoe",21060,1147,0.00702370500438982,0.0114638447971781,0.0522935779816514,253
2016-03-31,"13477","NY","Utica","Oneida","Town of Vernon",21061,1191,0.0118946474086661,0.0179487179487179,0.0605520926090828,289
2016-03-31,"52155","IA",,"Howard","Lime Springs",21062,960,0,-0.052319842053307,-0.0380761523046092,496
2016-03-31,"36775","AL","Selma","Dallas","Sardis",21063,856,0.00234192037470726,0.0106257378984652,0.00824499411071849,231
2016-03-31,"53803","WI",,"Lafayette","Benton",21064,995,-0.00200601805416249,0,-0.0505725190839695,431
2016-03-31,"64866","MO","Joplin","Newton","Newtonia",21065,746,-0.0066577896138482,-0.0286458333333333,-0.0158311345646438,209
2016-03-31,"80827","CO","Denver","Park","Lake George",21066,1300,0.00308641975308642,0.00853374709076804,0.0543390105433901,717
2016-03-31,"77614","TX","Beaumont","Newton","Deweyville",21067,1159,0.00958188153310104,0.0238515901060071,0.0432043204320432,110
2016-03-31,"01258","MA","Pittsfield","Berkshire","Mount Washington",21068,2059,-0.0138888888888889,0.091728525980912,0.0848261327713383,110
2016-03-31,"17985","PA","Pottsville","Schuylkill","North Union",21069,1171,0.0103537532355479,0.0390417036379769,0.372801875732708,328
2016-03-31,"75420","TX","Sulphur Springs","Hopkins","Brashear",21070,1323,0.0122417750573833,0.0176923076923077,-0.0350109409190372,217
2016-03-31,"14753","NY","Olean","Cattaraugus","Carrollton",21071,1287,-0.0092378752886836,-0.0227790432801822,-0.0852878464818763,393
2016-03-31,"42634","KY","London","Whitley","Corbin",21072,741,0.00816326530612245,0.0192572214580468,-0.025,151
2016-03-31,"03854","NH","Boston","Rockingham","New Castle",21073,5962,0.00336587007741501,-0.00600200066688896,0.0719165767709457,586
2016-03-31,"13322","NY","Utica","Herkimer","Litchfield",21074,1264,0.00797448165869218,-0.0178710178710179,0.0301548492257539,367
2016-03-31,"45889","OH","Findlay","Hancock","Van Buren",21075,1272,0.00315457413249211,0.00315457413249211,0.0383673469387755,508
2016-03-31,"99360","WA","Walla Walla","Walla Walla","Touchet",21076,1300,-0.0053557765876052,-0.0262172284644195,-0.0448199853049228,245
2016-03-31,"43549","OH","Defiance","Defiance","Ney",21077,918,0.00218340611353712,0.00109051254089422,-0.0642201834862385,245
2016-03-31,"78562","TX","McAllen","Hidalgo","La Villa",21078,895,0.00674915635545557,0.0158910329171396,0.00788288288288288,125
2016-03-31,"11548","NY","New York","Nassau","Greenvale",21079,3364,-0.00355450236966825,0,0.0771693884085815,418
2016-03-31,"29453","SC","Charleston","Berkeley","Jamestown",21080,1263,0.00397456279809221,0.00397456279809221,0.0551378446115288,369
2016-03-31,"83443","ID","Idaho Falls","Jefferson","Rigby",21081,887,0.010250569476082,0.0230680507497117,0.0313953488372093,358
2016-03-31,"45853","OH",,"Putnam","Kalida",21082,1183,0.00339270568278202,-0.0033698399326032,0.0450530035335689,110
2016-03-31,"73568","OK","Lawton","Cotton","Temple",21083,754,-0.00658761528326746,-0.0130890052356021,0.0300546448087432,543
2016-03-31,"65771","MO","Branson","Taney","Branson",21084,1349,-0.00369276218611521,0.0173453996983409,0.0112443778110945,460
2016-03-31,"26448","WV","Clarksburg","Harrison","Wallace",21085,1071,-0.0101663585951941,-0.0119926199261993,0.0298076923076923,218
2016-03-31,"51342","IA",,"Palo Alto","Graettinger",21086,868,-0.00458715596330275,-0.0376940133037694,0.0382775119617225,530
2016-03-31,"16935","PA",,"Tioga","Middlebury",21087,1108,0.00453309156844968,-0.00449236298292902,-0.0497427101200686,248
2016-03-31,"26447","WV",,"Lewis","Orlando",21088,922,0.0154185022026432,0.0382882882882883,-0.00753498385360603,363
2016-03-31,"28448","NC",,"Bladen","Kelly",21089,828,-0.00120627261761158,-0.010752688172043,-0.0526315789473684,299
2016-03-31,"40152","KY",,"Breckinridge","McDaniels",21090,921,0.00108695652173913,-0.0107411385606874,-0.0534429599177801,213
2016-03-31,"61259","IL","Davenport","Rock Island","Illinois City",21091,1089,0.0511583011583012,0.0825049701789265,0.203314917127072,377
2016-03-31,"67154","KS","Wichita","Butler","Whitewater",21092,1045,-0.0386384544618215,-0.0999138673557278,-0.0333024976873266,403
2016-03-31,"05845","VT",,"Orleans","Irasburg",21093,1346,-0.0203784570596798,-0.0378842030021444,0.0181543116490166,448
2016-03-31,"15015","PA","Pittsburgh","Allegheny","Bradfordwoods",21094,2390,0.0067396798652064,0.0244320617231033,0.0196245733788396,538
2016-03-31,"61428","IL","Galesburg","Knox","Dahinda",21095,1501,-0.00066577896138482,0.00941492938802959,0.0100942126514132,1003
2016-03-31,"85606","AZ","Sierra Vista","Cochise","Cochise",21096,838,-0.00119189511323004,0.0120772946859903,0.025703794369645,313
2016-03-31,"67120","KS","Wichita","Sumner","Peck",21097,1199,0.0101095197978096,0.00756302521008403,0.00250836120401338,416
2016-03-31,"77456","TX","Bay City","Matagorda","Markham",21098,1246,-0.00479233226837061,-0.0118953211736717,-0.0103256552819698,131
2016-03-31,"67752","KS",,"Gove","Quinter",21099,990,0.0153846153846154,0.00712105798575788,-0.033203125,369
2016-03-31,"76951","TX",,"Sterling","Sterling City",21100,1115,0.00631768953068592,0.0304990757855823,0.020128087831656,289
2016-03-31,"16874","PA","State College","Centre","Snow Shoe Township",21101,1243,0.0247320692497939,0.0315352697095436,-0.0460475825019186,319
2016-03-31,"39755","MS",,"Clay","Pheba",21102,961,0.0190880169671262,0.0212539851222104,-0.0123329907502569,235
2016-03-31,"43524","OH",,"Henry","Hamler",21103,959,-0.00311850311850312,-0.0103199174406605,0.0223880597014925,360
2016-03-31,"96141","CA","Sacramento","Placer","Homewood",21104,1986,0.00353713996968166,0.0268872802481903,-0.00600600600600601,1152
2016-03-31,"10964","NY","New York","Rockland","Orangetown",21105,3334,0.00300842358604091,0.0564005069708492,0.126351351351351,516
2016-03-31,"32190","FL","Daytona Beach","Volusia","Seville",21106,1113,0.00906618313689937,0.00815217391304348,0.0296022201665125,266
2016-03-31,"37118","TN","Nashville","Rutherford","Milton",21107,1412,0.00857142857142857,0.0136396267049533,0.0367107195301028,542
2016-03-31,"04410","ME","Bangor","Penobscot","Bradford",21108,1026,-0.00484966052376334,0.0138339920948617,-0.0621572212065814,515
2016-03-31,"18453","PA",,"Wayne","Mt Pleasant Township",21109,1297,0.00620636152055857,0.0285487708168121,0.248315688161694,445
2016-03-31,"42207","KY","Bowling Green","Edmonson","Bee Spring",21110,786,0.00898587933247754,0.0261096605744125,-0.0296296296296296,238
2016-03-31,"47541","IN","Jasper","Dubois","Holland",21111,907,0.010022271714922,-0.00765864332603939,-0.0022002200220022,551
2016-03-31,"57385","SD",,"Sanborn","Woonsocket",21112,1170,0.00862068965517241,0.0182767624020888,0.128254580520733,369
2016-03-31,"62324","IL","Quincy","Adams","Clayton",21113,1159,0.046028880866426,0.234291799787007,-0.225784903139613,279
2016-03-31,"62972","IL",,"Johnson","Ozark",21114,1295,0.0125097732603597,0.0418342719227675,0.101190476190476,176
2016-03-31,"04949","ME",,"Waldo","Liberty",21115,1125,-0.0284974093264249,-0.0433673469387755,-0.0585774058577406,800
2016-03-31,"35554","AL",,"Fayette","Eldridge",21116,847,-0.00470035252643948,-0.0151162790697674,-0.00470035252643948,330
2016-03-31,"50249","IA",,"Hamilton","Stratford",21117,959,0.0245726495726496,0.043525571273123,0.0655555555555556,565
2016-03-31,"11962","NY","New York","Suffolk","Sagaponack",21118,46360,-0.00401744473328034,-0.0231979941425592,0.238181721061909,566
2016-03-31,"26440","WV","Morgantown","Preston","Thornton",21119,964,0.00626304801670146,-0.0092497430626927,-0.0223123732251521,235
2016-03-31,"81141","CO",,"Conejos","Sanford",21120,1122,0.0172257479601088,0.0350553505535055,0.0614947965941343,266
2016-03-31,"16656","PA","DuBois","Clearfield","Irvona",21121,990,-0.00201612903225806,-0.00402414486921529,0.0576923076923077,376
2016-03-31,"93606","CA","Fresno","Fresno","Biola",21122,1043,0.00578592092574735,0.0175609756097561,0.0944386149003148,223
2016-03-31,"16235","PA",,"Clarion","Knox Township",21123,1024,0.0108588351431392,0.032258064516129,0.0858960763520679,355
2016-03-31,"46913","IN","Lafayette-West Lafayette, IN","Carroll","Bringhurst",21124,1029,0.00684931506849315,-0.023719165085389,-0.0498614958448753,469
2016-03-31,"50660","IA",,"Butler","New Hartford",21125,1047,0,-0.0103969754253308,-0.0516304347826087,304
2016-03-31,"53930","WI",,"Marquette","Endeavor",21126,1001,0.0141843971631206,0.039460020768432,-0.000998003992015968,404
2016-03-31,"76653","TX",,"Limestone","Kosse",21127,1117,0.000896057347670251,-0.0141218005295675,-0.0444824636441403,119
